14 60 686 164 136 6 359 21 
14 61 686 153 123 1 386 23 
14 62 686 156 95 0 411 24 
14 63 686 147 160 9 340 30 
14 64 686 171 141 3 337 34 
14 65 686 115 101 1 460 9 
14 66 686 116 89 2 455 24 
14 67 686 162 137 5 353 29 
14 68 686 182 165 11 313 15 
14 69 686 123 131 2 408 22 
14 70 686 127 103 1 433 22 
14 71 686 137 181 11 340 17 
14 72 686 125 134 6 402 19 
14 73 686 156 133 1 372 24 
14 74 686 181 168 7 307 23 
14 75 686 160 180 10 316 20 
14 76 686 181 170 2 312 21 
14 77 686 121 126 3 416 20 
14 78 686 157 152 3 357 17 
14 79 686 137 136 3 395 15 
