21 40 482 119 85 0 264 14 
21 41 482 178 76 0 211 17 
21 42 482 137 89 0 250 6 
21 43 482 183 100 0 187 12 
21 44 482 121 94 0 258 9 
21 45 482 184 97 0 185 16 
21 46 482 91 91 0 289 11 
21 47 482 83 101 0 292 6 
21 48 482 156 94 0 225 7 
21 49 482 94 99 0 283 6 
21 50 482 95 120 0 264 3 
21 51 482 87 66 0 326 3 
21 52 482 63 71 0 342 6 
21 53 482 78 56 0 343 5 
21 54 482 76 34 0 369 3 
21 55 482 160 109 0 208 5 
21 56 482 107 119 0 251 5 
21 57 482 56 42 0 380 4 
21 58 482 108 123 0 250 1 
21 59 482 53 31 0 397 1 
21 60 482 88 106 0 279 9 
