11 60 649 198 184 14 216 37 
11 61 649 169 175 15 251 39 
11 62 649 220 185 17 204 23 
11 63 649 121 187 11 302 28 
11 64 649 179 200 13 231 26 
11 65 649 179 183 13 236 38 
11 66 649 76 181 6 357 29 
11 67 649 152 198 17 260 22 
11 68 649 81 186 4 362 16 
11 69 649 122 185 11 313 18 
11 70 649 96 184 8 350 11 
11 71 649 96 194 8 334 17 
11 72 649 174 171 12 258 34 
11 73 649 150 179 14 266 40 
11 74 649 92 196 12 344 5 
11 75 649 65 121 0 457 6 
11 76 649 96 197 5 337 14 
11 77 649 117 195 11 307 19 
11 78 649 118 193 15 297 26 
11 79 649 109 195 9 320 16 
11 80 649 136 207 15 274 17 
11 81 649 72 181 4 381 11 
