6 60 667 157 138 2 358 12 
6 61 667 174 163 4 296 30 
6 62 667 105 151 12 362 37 
6 63 667 100 109 1 418 39 
6 64 667 134 198 11 303 21 
6 65 667 197 184 11 254 21 
6 66 667 167 191 11 281 17 
6 67 667 202 179 9 250 27 
6 68 667 158 162 8 311 28 
6 69 667 147 174 10 312 24 
6 70 667 84 134 3 430 16 
6 71 667 134 139 2 381 11 
6 72 667 146 192 12 305 12 
6 73 667 107 184 9 351 16 
6 74 667 150 164 2 331 20 
6 75 667 122 188 9 340 8 
6 76 667 96 184 10 357 20 
6 77 667 158 191 12 295 11 
6 78 667 120 198 11 327 11 
6 79 667 99 178 8 361 21 
6 80 667 212 200 12 233 10 
6 81 667 147 194 9 302 15 
6 82 667 112 184 12 335 24 
