7 50 586 137 41 0 389 19 
7 51 586 149 50 0 371 16 
7 52 586 154 127 10 274 21 
7 53 586 129 99 5 345 8 
7 54 586 114 94 5 358 15 
7 55 586 148 96 0 320 22 
7 56 586 103 75 5 396 7 
7 57 586 137 131 10 289 19 
7 58 586 127 132 9 306 12 
7 59 586 129 86 5 346 20 
7 60 586 138 84 5 355 4 
7 61 586 151 62 0 361 12 
7 62 586 86 143 6 343 8 
7 63 586 113 94 5 370 4 
7 64 586 138 121 9 309 9 
7 65 586 152 119 5 304 6 
7 66 586 139 101 5 331 10 
7 67 586 149 92 5 330 10 
7 68 586 125 105 5 345 6 
7 69 586 115 97 5 366 3 
7 70 586 108 111 5 359 3 
7 71 586 97 109 9 356 15 
7 72 586 74 90 0 417 5 
7 73 586 164 117 9 279 17 
