25 50 565 188 108 1 246 22 
25 51 565 196 126 1 218 24 
25 52 565 195 104 1 237 28 
25 53 565 128 138 1 273 25 
25 54 565 101 68 1 385 10 
25 55 565 201 127 3 214 20 
25 56 565 129 156 1 260 19 
25 57 565 131 140 3 274 17 
25 58 565 112 83 1 347 22 
25 59 565 81 98 0 377 9 
25 60 565 123 137 3 292 10 
25 61 565 103 126 1 320 15 
25 62 565 133 154 3 254 21 
25 63 565 84 76 1 399 5 
25 64 565 95 103 1 361 5 
25 65 565 119 122 2 306 16 
25 66 565 91 151 3 301 19 
25 67 565 120 147 3 287 8 
25 68 565 134 144 1 268 18 
25 69 565 131 153 3 270 8 
25 70 565 94 134 1 325 11 
