3 50 606 123 120 10 338 15 
3 51 606 149 111 3 333 10 
3 52 606 140 115 8 318 25 
3 53 606 187 127 6 270 16 
3 54 606 157 78 5 347 19 
3 55 606 192 121 9 272 12 
3 56 606 108 111 3 371 13 
3 57 606 121 127 5 337 16 
3 58 606 144 128 9 309 16 
3 59 606 169 122 9 281 25 
3 60 606 186 124 9 272 15 
3 61 606 149 130 8 303 16 
3 62 606 176 126 10 271 23 
3 63 606 151 114 5 325 11 
3 64 606 109 123 10 351 13 
3 65 606 145 140 9 300 12 
3 66 606 121 138 9 322 16 
3 67 606 182 131 9 266 18 
3 68 606 155 114 5 311 21 
