3 50 616 125 118 10 348 15 
3 51 616 148 110 5 344 9 
3 52 616 140 114 8 330 24 
3 53 616 193 126 8 277 12 
3 54 616 166 76 6 350 18 
3 55 616 175 120 10 297 14 
3 56 616 110 110 3 380 13 
3 57 616 121 125 6 344 20 
3 58 616 165 130 11 294 16 
3 59 616 144 125 10 321 16 
3 60 616 165 119 10 298 24 
3 61 616 171 126 10 297 12 
3 62 616 145 129 9 318 15 
3 63 616 143 114 7 345 7 
3 64 616 110 120 11 362 13 
3 65 616 147 136 10 310 13 
3 66 616 104 136 9 356 11 
3 67 616 152 129 10 310 15 
3 68 616 144 122 6 330 14 
3 69 616 137 99 4 368 8 
3 70 616 192 124 10 277 13 
3 71 616 135 116 10 347 8 
