38 50 593 106 139 3 329 16 
38 51 593 151 135 2 282 23 
38 52 593 121 130 2 313 27 
38 53 593 106 114 0 354 19 
38 54 593 160 143 3 272 15 
38 55 593 130 128 1 311 23 
38 56 593 124 138 2 309 20 
38 57 593 118 132 1 322 20 
38 58 593 165 127 2 279 20 
38 59 593 146 137 2 289 19 
38 60 593 142 144 3 291 13 
38 61 593 109 136 3 337 8 
38 62 593 116 123 2 332 20 
38 63 593 163 142 3 275 10 
38 64 593 123 141 3 313 13 
38 65 593 140 131 2 313 7 
38 66 593 124 147 3 309 10 
38 67 593 112 136 1 336 8 
38 68 593 112 140 3 324 14 
38 69 593 165 147 3 271 7 
38 70 593 96 119 1 365 12 
