43 50 571 179 122 1 233 36 
43 51 571 196 127 5 211 32 
43 52 571 197 118 1 218 37 
43 53 571 166 137 5 227 36 
43 54 571 134 118 1 295 23 
43 55 571 102 159 6 284 20 
43 56 571 146 115 1 276 33 
43 57 571 127 124 0 317 3 
43 58 571 96 163 5 297 10 
43 59 571 105 100 0 360 6 
43 60 571 72 60 0 437 2 
43 61 571 94 136 1 334 6 
43 62 571 107 131 0 328 5 
43 63 571 107 104 0 358 2 
43 64 571 85 58 0 424 4 
43 65 571 89 155 5 313 9 
43 66 571 96 156 5 305 9 
43 67 571 109 129 0 322 11 
43 68 571 76 152 1 332 10 
43 69 571 104 163 6 294 4 
43 70 571 88 147 6 318 12 
43 71 571 142 131 2 272 24 
