44 60 650 160 162 12 282 34 
44 61 650 166 159 12 263 50 
44 62 650 127 161 7 339 16 
44 63 650 101 59 0 480 10 
44 64 650 111 145 3 350 41 
44 65 650 167 150 7 286 40 
44 66 650 177 161 7 279 26 
44 67 650 136 203 17 282 12 
44 68 650 107 161 8 360 14 
44 69 650 102 175 11 337 25 
44 70 650 131 154 4 334 27 
44 71 650 127 203 15 291 14 
44 72 650 114 198 15 302 21 
44 73 650 96 111 2 426 15 
44 74 650 114 161 7 359 9 
44 75 650 106 105 2 418 19 
44 76 650 138 195 13 296 8 
44 77 650 148 188 10 290 14 
44 78 650 101 162 7 358 22 
44 79 650 129 208 17 282 14 
