8 50 542 158 153 15 206 10 
8 51 542 179 148 15 180 20 
8 52 542 123 145 15 245 14 
8 53 542 163 140 13 206 20 
8 54 542 140 153 15 223 11 
8 55 542 137 155 15 217 18 
8 56 542 136 151 15 224 16 
8 57 542 99 127 11 299 6 
8 58 542 149 135 13 224 21 
8 59 542 119 143 13 258 9 
8 60 542 90 146 14 281 11 
8 61 542 110 166 13 245 8 
8 62 542 138 153 15 223 13 
8 63 542 106 156 15 250 15 
8 64 542 158 148 13 203 20 
8 65 542 80 120 11 322 9 
8 66 542 79 163 14 277 9 
8 67 542 87 152 15 280 8 
8 68 542 83 171 15 263 10 
8 69 542 162 150 11 214 5 
8 70 542 97 148 15 275 7 
8 71 542 107 148 13 266 8 
