42 0 0.0636528 0 -0.0636528
44 0 6.41675 0 -6.41675
38 60 321.335 321.952 0.616466
7 63 6.8142 6.9888 0.1746
22 63 722.228 722.403 0.174603
4 63 6.88756 7.50402 0.616459
12 63 1066.29 1066.91 0.616456
3 0 1.31107 0 -1.31107
7 63 336.814 336.989 0.1746
52 62 1.43546 1.76417 0.328712
40 60 554.143 554.759 0.616463
23 63 299.564 299.738 0.174602
10 63 1.51433 2.13079 0.616458
4 63 739.228 739.844 0.616459
48 61 803.829 804.157 0.328713
22 63 2.22809 2.40269 0.174603
33 0 2.2412 0 -2.2412
11 63 2.46342 3.07988 0.616459
6 63 497.115 497.212 0.0975418
37 0 483.979 0 -483.979
53 62 490.741 491.07 0.32871
29 0 491.527 0 -491.527
52 62 424.478 424.806 0.328712
19 63 323.031 323.648 0.616455
27 63 2.53812 2.63566 0.0975412
53 62 2.61592 2.94463 0.32871
44 0 657.251 0 -657.251
51 62 722.191 722.52 0.328707
15 63 380.035 380.651 0.616456
57 62 432.577 433.193 0.616462
28 63 312.939 313.556 0.616456
2 63 464.094 464.268 0.1746
37 0 418.896 0 -418.896
1 63 561.634 562.251 0.616455
55 0 1238.82 0 -1238.82
20 63 391.749 392.365 0.616455
21 0 3.58143 0 -3.58143
31 60 3.35265 3.96911 0.616464
29 0 3.40133 0 -3.40133
47 0 500.694 0 -500.694
54 0 559.133 0 -559.133
24 63 312.963 313.579 0.616457
35 0 329.182 0 -329.182
42 0 122.12 0 -122.12
40 60 310.03 310.646 0.616463
39 60 319.434 320.05 0.616464
6 63 407.115 407.212 0.0975418
7 63 126.814 126.989 0.1746
37 0 646.688 0 -646.688
29 0 556.61 0 -556.61
2 63 314.094 314.268 0.1746
21 0 123.581 0 -123.581
26 63 4.42805 5.0445 0.616456
40 60 4.88775 5.50421 0.616463
4 63 312.029 312.646 0.616459
17 63 388.713 389.33 0.616458
44 0 136.584 0 -136.584
51 62 6.27361 6.60232 0.328707
57 62 5.37829 5.99475 0.616462
2 63 134.094 134.268 0.1746
0 63 386.014 386.63 0.616458
48 61 738.745 739.074 0.328713
55 0 384.421 0 -384.421
8 63 6.74563 7.36208 0.616456
53 62 360.575 360.903 0.32871
53 62 653.45 653.779 0.32871
13 0 398.3 0 -398.3
2 63 404.094 404.268 0.1746
31 60 125.409 126.026 0.616464
58 62 320.36 320.976 0.616454
24 63 7.82126 8.43772 0.616457
22 63 542.228 542.403 0.174603
28 63 7.79731 8.41377 0.616456
13 0 8.29977 0 -8.29977
41 60 567.614 568.23 0.616464
10 63 550.769 551.386 0.616458
7 63 1146.81 1146.99 0.1746
53 62 132.783 133.111 0.32871
45 0 394.843 0 -394.843
30 0 8.91614 0 -8.91614
5 63 9.14889 9.4776 0.328715
43 0 9.78314 0 -9.78314
50 61 467.272 467.6 0.328711
11 63 307.605 308.222 0.616459
27 63 392.538 392.636 0.0975412
17 63 205.628 206.245 0.616458
56 61 621.401 621.499 0.0975404
16 63 564.817 565.434 0.616458
29 0 328.818 0 -328.818
54 60 9.87767 10.4941 0.616462
32 0 883.621 0 -883.621
47 0 378.638 0 -378.638
50 61 11.688 12.0168 0.328711
18 63 11.6964 12.3129 0.616457
34 60 11.8623 12.4788 0.616465
36 60 385.57 386.186 0.616465
51 62 461.857 462.186 0.328707
13 0 698.3 0 -698.3
42 0 305.205 0 -305.205
59 0 537.213 0 -537.213
25 63 327.511 328.127 0.616455
29 0 361.36 0 -361.36
50 61 337.105 337.434 0.328711
47 0 12.4677 0 -12.4677
46 0 12.0949 0 -12.0949
23 63 539.564 539.738 0.174602
11 63 124.52 125.137 0.616459
1 63 12.3789 12.9954 0.616455
39 60 14.292 14.9085 0.616464
8 63 556.001 556.617 0.616456
5 63 334.566 334.895 0.328715
2 63 374.094 374.268 0.1746
2 63 14.0936 14.2682 0.1746
15 63 13.8648 14.4813 0.616456
5 63 399.649 399.978 0.328715
34 60 133.919 134.536 0.616465
54 60 315.019 315.636 0.616462
18 63 560.952 561.568 0.616457
15 63 135.922 136.538 0.616456
26 63 431.627 432.243 0.616456
58 62 15.218 15.8345 0.616454
21 0 453.581 0 -453.581
16 63 15.5622 16.1787 0.616458
38 60 16.1935 16.81 0.616466
5 63 497.274 497.603 0.328715
31 60 430.551 431.168 0.616464
13 0 308.3 0 -308.3
26 63 309.57 310.186 0.616456
31 60 491.579 492.196 0.616464
19 63 17.8894 18.5059 0.616455
6 63 17.1146 17.2122 0.0975418
22 63 422.228 422.403 0.174603
46 0 500.322 0 -500.322
2 63 494.094 494.268 0.1746
3 0 541.311 0 -541.311
18 63 133.753 134.37 0.616457
22 63 122.228 122.403 0.174603
55 0 18.2512 0 -18.2512
59 0 417.213 0 -417.213
43 0 131.84 0 -131.84
32 0 1127.73 0 -1127.73
41 0 18.3584 0 -18.3584
6 63 1067.11 1067.21 0.0975418
50 61 141.855 142.184 0.328711
43 0 314.925 0 -314.925
21 0 423.581 0 -423.581
5 63 562.358 562.686 0.328715
14 63 568.692 569.309 0.616457
0 63 324.985 325.602 0.616458
23 63 629.564 629.738 0.174602
14 63 19.4369 20.0534 0.616457
36 60 19.3999 20.0163 0.616465
0 0 19.8435 0 -19.8435
31 60 308.494 309.111 0.616464
3 0 391.311 0 -391.311
57 62 127.435 128.051 0.616462
49 61 393.046 393.663 0.616459
9 63 21.3352 21.5098 0.174599
9 63 801.335 801.51 0.174599
29 0 393.902 0 -393.902
56 61 21.4013 21.4988 0.0975404
52 62 880.061 880.39 0.328712
38 60 382.364 382.98 0.616466
0 63 630.127 630.743 0.616458
41 0 323.5 0 -323.5
46 0 317.237 0 -317.237
25 63 22.3691 22.9856 0.616455
17 63 22.5431 23.1595 0.616458
29 0 426.443 0 -426.443
46 0 378.265 0 -378.265
51 62 136.44 136.769 0.328707
48 61 22.8278 23.1565 0.328713
