11 11 20 1.308547139996695 0.9573224803365384 5104.98045
17 11 20 1.1418824769738154 0.9999674424267398 4099.12065
3 11 30 1.0529270770122854 1.229396424387973 4208.984133333333
8 11 30 1.14648920047779 1.1602415726434678 4632.161366666667
10 11 30 1.1602543967712564 1.1634590563843097 4736.327966666666
11 11 30 1.1609326410374683 1.2207503603968253 4920.2473666666665
17 11 30 1.1177882775785406 1.1339986351190476 4353.840966666667
21 11 30 0.9464531744357243 1.274225301105006 3621.4189333333334
22 11 30 1.1349717670958213 1.205165498894994 4694.010333333334
26 11 30 0.7294585871676066 1.5251166880555553 2923.177
32 11 30 1.0417280499800092 1.2387771803848928 4161.783666666667
44 11 30 1.1389010738833492 1.10348160015873 4402.669133333334
46 11 30 0.9079850183463426 1.2240686416157913 3201.4965666666667
2 11 40 0.7756534847443992 1.5526729733829365 3325.19505
3 11 40 0.9433514069028662 1.329501720231227 3773.1931750000003
5 11 40 1.1031721237876613 1.3310635339217032 4870.605425
6 11 40 1.0641190508796097 1.2638506655597528 4393.310224999999
8 11 40 1.055737002276656 1.369540279958791 4666.747925
10 11 40 0.9369261979878327 1.3977592575 3942.8706749999997
11 11 40 1.0078597589335445 1.3567114206788002 4299.316325
14 11 40 0.9536189570718937 1.2957599808782885 3737.7927499999996
15 11 39 0.7591650577683862 1.5415212355839671 3177.583769230769
17 11 40 0.9671214142677387 1.4137164620657467 4199.2186
21 11 39 0.7558747554649002 1.4914963330139948 2998.5474102564103
30 11 40 0.875115118233597 1.3794807663312727 3463.1345499999998
38 11 40 1.052069238369001 1.329962028236555 4517.8222000000005
44 11 40 0.9702713125181553 1.4271199736710165 4262.695025
46 11 40 0.8457582689759267 1.4338579641849818 3432.6166749999998
1 11 50 0.850835733786536 1.4854921832967032 3628.90604
3 11 49 0.9307822414698899 1.4555231090780816 4081.6326734693876
4 11 48 0.7544712093776824 1.5951093778951082 3313.1914791666663
5 11 50 1.0060152523888792 1.5010154164047618 4738.281120000001
6 11 50 1.0375551743370963 1.3612776094720278 4516.60148
8 11 50 0.8581587800550153 1.5525053593269231 3888.67178
10 11 50 0.9234919038995731 1.5205707611071426 4235.3514399999995
11 11 50 0.8980875612758834 1.6509624387261903 4469.72648
14 11 49 0.8825479411247855 1.4395653113403604 3701.968795918368
15 11 49 0.701609837559487 1.6418479865889213 3098.0944897959184
17 11 49 0.9977267047810817 1.418826612087912 4424.425836734694
18 11 49 0.757989655350538 1.595430756249533 3338.2490612244906
20 11 50 0.8801565068363272 1.5425241314166664 4007.8124400000006
21 11 49 0.6213307790797634 1.6707348587949467 2639.708
22 11 50 1.0128921629356018 1.4160896749606227 4519.531239999999
23 11 48 0.7369817753527229 1.540344345310592 3022.2573125
24 11 50 1.0500899398709849 1.3610456023461537 4601.56236
26 11 49 0.7107625494983887 1.6151669673347913 3077.168367346939
28 11 49 0.8458554239106174 1.588820308010017 3918.2079591836737
30 11 49 0.769003142637018 1.5653217322017268 3319.315755102041
33 11 50 0.8410940679184898 1.4502882185512818 3452.14804
38 11 50 1.0219769423608234 1.3875062135357141 4492.18738
40 11 50 0.7432953023258007 1.6021381617142856 3258.78898
43 11 47 0.7230969185268986 1.5995238245031564 3112.532936170213
44 11 49 0.7520550439975551 1.6497916777681498 3467.793265306123
45 11 50 0.7602535200382466 1.6824310131382783 3625.97656
46 11 50 0.6908793316244093 1.6688932677142854 3109.3747999999996
49 11 50 0.942369463653175 1.449998664266667 4143.55446
1 11 59 0.7042250742624612 1.735444251688396 3408.864983050848
2 11 60 0.7847781118057362 1.601655578023504 3540.852816666667
3 11 59 0.5540314519324856 1.8149423504421471 2630.9255762711864
4 11 60 0.6786728707278437 1.7187551374801584 3181.966033333333
5 11 59 0.905975469471168 1.5504621532237537 4209.149949152543
6 11 60 0.7729798755064458 1.6713782171626983 3678.3854
8 11 60 0.8878478190409993 1.6076925660905064 4264.322833333334
10 11 60 0.8813280875376339 1.5501590764018622 4039.7135
11 11 59 0.8903281846640727 1.5682464877677407 4157.838966101695
14 11 60 0.8885866139869655 1.5181794215651707 3989.2577000000006
15 11 59 0.754111911203567 1.629905609350748 3419.6239661016953
16 11 58 0.8311507992020395 1.5391038798834786 3662.109293103448
17 11 59 0.9051208263168425 1.543866200375613 4182.6667966101695
20 11 59 0.7212062737055079 1.6668779106053266 3310.381254237289
21 11 57 0.6670464472193349 1.6717474810383326 2955.3863859649123
24 11 57 0.8705605649897625 1.5217238606974166 3877.124403508772
25 11 57 0.6968053317064333 1.6001699377398917 2934.8271228070175
28 11 60 0.7577297155510931 1.6235541088873622 3424.4791666666665
30 11 58 0.643716004496206 1.7056222041649294 2901.9058103448283
31 11 57 0.6612435630246368 1.7120719525898076 3041.90649122807
33 11 59 0.6639304927748685 1.6711352426284636 2932.1700169491523
35 11 59 0.8038934611772612 1.6253578569395293 3745.6962711864408
38 11 60 0.9471065779000883 1.4881252067063493 4295.247333333334
40 11 58 0.7302328876878131 1.6158979287127384 3212.5538448275865
43 11 57 0.6145841898386225 1.7655456408834582 2890.2822280701753
44 11 60 0.7853406872582167 1.6599796737896824 3727.2134500000006
45 11 60 0.7590218471505117 1.6810646732577839 3613.2812
46 11 57 0.7097903137159807 1.7168888662433328 3388.842842105263
47 11 60 0.6779101833122747 1.8018190618925518 3436.68615
49 11 59 0.8359074603069775 1.5956226180596944 3871.490898305085
