2 13 40 1.0538055560195565 1.222016196364469 4191.89425
3 13 40 1.0689983083382486 1.2258861097313103 4307.861199999999
10 13 40 0.9997913711402416 1.3431297153571429 4201.659775
11 13 40 1.1406476901678715 1.1298327526190477 4497.07015
14 13 40 1.0761088302577007 1.1471594104392484 4110.107075
15 13 39 0.8860500483994642 1.433180619197896 3705.9292307692303
18 13 40 1.0307539126015928 1.2446759502931442 4105.224275
21 13 40 0.8524081680663269 1.4349349030059524 3481.4450750000005
30 13 40 0.9944887104897091 1.2681142735351105 3930.6636
33 13 40 1.0923112902382062 1.2319118165453298 4486.0837249999995
38 13 40 1.0569757767646988 1.3243148546211079 4533.691175
44 13 40 1.0279475860285767 1.3416962834564394 4389.648299999999
46 13 40 0.9479190284239672 1.394030134170725 4006.347375
