2 7 14
7 8 14
28 8 12
29 7 10
36 10 14
38 10 14
39 9 14
41 10 14
42 10 14
43 9 14
44 9 14
58 10 14
1 9 14
3 10 12
5 9 14
6 9 14
8 9 14
9 10 14
11 10 14
12 10 12
13 10 14
16 10 14
17 10 12
18 10 14
21 9 12
22 9 14
25 10 14
26 10 14
27 10 12
32 7 2
45 10 14
47 10 12
52 10 14
54 8 14
56 8 14
57 10 14
59 9 14
0 7 12
4 8 12
10 8 14
14 8 14
15 9 12
20 8 14
24 8 14
30 10 12
31 9 14
32 9 14
33 10 14
34 10 14
35 9 14
46 9 14
53 9 14
57 7 2
19 7 6
23 7 12
37 10 14
40 10 14
48 8 14
49 9 12
50 9 12
51 10 14
55 9 14
