1 10 14
2 9 14
3 10 14
4 10 12
5 10 14
7 10 14
8 10 14
9 10 14
10 10 14
11 9 14
12 9 14
13 9 14
14 9 14
15 10 14
17 10 14
19 10 14
40 9 12
41 10 12
43 10 14
44 10 14
45 10 14
47 9 12
55 10 12
56 8 14
18 10 14
22 10 14
26 10 14
27 10 14
30 10 14
32 10 14
38 8 12
42 10 12
46 10 14
48 10 12
54 8 14
0 7 12
6 7 10
20 9 14
21 8 14
23 9 14
28 7 14
31 8 14
50 10 14
51 10 12
52 9 12
53 10 14
58 10 14
59 9 14
16 7 2
24 10 14
25 10 14
29 10 14
33 10 14
34 9 14
35 9 14
36 10 14
37 10 14
39 9 14
49 9 14
57 9 12
