35 10 14
44 10 14
48 10 14
49 10 14
50 10 14
51 10 14
52 10 14
54 10 12
57 10 14
59 9 14
0 10 14
3 10 14
7 10 14
9 10 14
10 10 14
11 10 14
14 9 14
16 9 14
17 10 14
18 10 14
20 10 14
25 10 14
28 10 12
29 9 14
32 10 12
34 10 14
36 10 12
38 10 12
41 10 12
43 10 14
45 10 14
47 10 12
58 8 14
1 9 12
2 10 14
4 9 14
5 10 14
6 10 14
8 8 14
12 10 12
13 10 14
15 10 12
19 9 14
21 10 14
22 10 14
23 9 14
24 10 14
26 10 14
27 10 14
30 9 14
31 10 14
33 10 12
37 10 14
39 10 14
40 10 12
42 10 14
46 10 14
53 10 14
55 10 14
56 10 14
