0 8 12
11 7 10
14 8 14
22 8 12
30 9 14
31 9 14
33 10 14
34 10 14
36 10 14
38 9 14
41 10 14
42 10 12
53 10 14
54 10 12
45 10 14
47 9 14
48 7 4
56 9 14
57 9 14
4 7 4
10 7 8
16 7 12
25 10 14
26 10 14
27 10 14
28 9 14
29 10 14
32 10 14
35 10 14
37 9 14
39 10 14
40 10 14
49 10 14
50 9 14
51 10 14
52 10 14
59 10 14
1 10 14
2 10 12
3 10 12
5 10 12
6 10 14
7 9 14
8 10 14
9 9 14
12 10 12
13 10 14
15 10 14
17 10 12
18 10 12
19 9 14
20 9 14
21 10 14
23 10 14
24 10 14
43 9 12
44 10 12
46 9 14
55 10 12
58 7 10
