0 9 14
2 10 14
8 8 14
10 9 12
11 8 14
13 10 14
14 10 14
16 9 14
18 9 14
19 10 14
21 7 4
41 7 14
45 10 12
51 10 14
55 10 14
56 10 14
58 10 14
59 10 14
4 10 14
5 9 14
6 7 14
7 9 14
17 9 12
20 9 14
22 10 14
23 10 14
24 10 14
25 10 14
26 10 14
27 10 14
28 10 14
29 10 14
30 10 14
42 10 14
43 10 14
44 10 14
46 10 14
47 10 14
48 10 14
49 10 12
52 10 14
54 9 14
57 10 14
1 9 14
3 7 14
9 9 14
12 8 14
15 7 6
31 10 14
32 10 12
33 10 14
34 10 12
35 10 12
36 10 14
37 10 14
38 10 14
39 10 14
40 10 14
50 10 14
53 10 14
