21 46 0.762718 3.06468 2.30196
28 44 0.974505 3.27646 2.30196
0 0 1.37827 0 -1.37827
5 42 1.64053 3.94249 2.30195
30 44 0.799252 3.10121 2.30196
30 44 1034.43 1035.05 0.616453
19 50 5.88119 8.18314 2.30195
10 0 3.50309 0 -3.50309
22 40 3.42405 5.726 2.30196
18 50 956.362 956.536 0.174594
6 42 7.30555 9.6075 2.30195
15 50 5.18869 7.49064 2.30196
17 51 4.52553 6.82749 2.30196
13 49 4.40447 6.70643 2.30196
8 41 7.05582 9.35777 2.30195
19 50 965.881 965.984 0.102657
7 42 983.191 983.808 0.616454
9 41 1079.52 1079.62 0.102657
23 40 1070.92 1071.02 0.0975391
4 43 8.61649 10.9185 2.30196
7 42 10.5898 12.8917 2.30196
5 42 1081.64 1081.74 0.097538
1 42 12.9229 15.2248 2.30196
35 43 11.5583 13.8602 2.30196
16 0 14.4354 0 -14.4354
34 50 1095.41 1095.51 0.0975393
21 46 1050.76 1050.86 0.0975417
39 41 14.8457 17.1477 2.30195
1 42 924.496 924.681 0.184836
31 0 17.4807 0 -17.4807
24 40 19.1093 21.4113 2.30196
34 50 15.41 17.712 2.30196
33 51 931.718 934.02 2.30196
20 47 16.6266 18.9286 2.30196
3 42 17.4193 19.7213 2.30195
2 42 18.7759 21.0778 2.30196
32 0 19.1292 0 -19.1292
23 40 950.923 951.026 0.102659
20 47 946.627 946.729 0.102661
17 50 964.526 964.623 0.0975402
37 47 21.3873 23.6893 2.30195
23 40 20.9232 23.2252 2.30196
12 50 22.1672 24.4692 2.30196
33 0 20.1449 0 -20.1449
29 44 20.0168 22.3187 2.30196
36 40 21.6441 23.9461 2.30196
8 41 967.056 967.158 0.102658
22 40 963.424 963.522 0.0975401
26 40 941.389 943.691 2.30195
21 46 1080.76 1080.86 0.0975417
5 42 931.641 931.738 0.097538
14 50 23.7399 26.0418 2.30196
18 50 26.3617 28.6637 2.30195
9 41 29.5208 31.8227 2.30195
38 44 26.2178 28.5198 2.30195
2 42 246.669 248.971 2.30196
25 44 26.0499 28.3519 2.30196
11 50 28.9443 31.2463 2.30196
1 42 1062.92 1063.03 0.10266
26 40 29.8162 32.1182 2.30195
24 40 247.003 249.305 2.30196
27 0 29.637 0 -29.637
33 51 248.038 250.34 2.30196
29 44 247.91 250.212 2.30196
37 47 249.281 251.583 2.30195
38 44 254.111 256.413 2.30195
23 40 248.816 251.118 2.30196
14 0 251.633 0 -251.633
4 0 464.403 0 -464.403
32 51 247.022 249.324 2.30196
36 40 249.537 251.839 2.30196
18 50 254.255 256.557 2.30195
25 44 253.943 256.245 2.30196
2 0 474.562 0 -474.562
18 50 482.148 484.45 2.30195
27 0 257.53 0 -257.53
21 46 228.656 230.958 2.30196
30 44 228.693 230.994 2.30196
28 44 228.868 231.17 2.30196
0 41 229.272 231.573 2.30196
5 42 229.534 231.836 2.30195
22 40 231.317 233.619 2.30196
10 0 231.396 0 -231.396
13 49 232.298 234.6 2.30196
17 50 232.419 234.721 2.30196
15 0 233.082 0 -233.082
19 50 233.774 236.076 2.30195
8 41 234.949 237.251 2.30195
6 42 235.199 237.501 2.30195
4 42 236.51 238.812 2.30196
7 42 238.483 240.785 2.30196
35 43 239.452 241.753 2.30196
1 42 240.816 243.118 2.30196
16 50 242.329 244.631 2.30196
39 41 242.739 245.041 2.30195
34 50 243.303 245.605 2.30196
20 47 244.52 246.822 2.30196
3 42 245.313 247.615 2.30195
31 0 245.374 0 -245.374
25 44 1393.41 1393.74 0.328708
9 41 959.521 959.695 0.174593
11 50 973.059 973.388 0.328708
8 41 1087.06 1087.15 0.0975378
12 50 250.06 252.362 2.30196
1 42 972.923 973.02 0.0975398
28 44 1020.97 1021.07 0.0975391
28 44 960.975 961.077 0.102659
21 46 960.763 960.865 0.102662
11 50 256.838 259.14 2.30196
26 40 257.709 260.011 2.30195
6 42 463.092 465.394 2.30195
9 41 257.414 259.716 2.30195
30 44 1095.46 1096.07 0.616453
34 50 1065.41 1065.51 0.0975393
30 44 973.401 974.017 0.616453
5 42 1111.64 1111.74 0.097538
12 50 952.167 952.27 0.102659
5 42 961.641 961.738 0.097538
19 50 1085.88 1085.98 0.0975372
12 50 477.954 480.256 2.30196
11 50 1103.23 1103.41 0.184836
18 51 937.935 938.12 0.184837
18 50 1076.36 1076.46 0.102658
26 40 485.603 487.905 2.30195
17 50 1084.53 1084.62 0.0975402
1 42 468.709 471.011 2.30196
34 50 471.197 473.498 2.30196
38 44 482.004 484.306 2.30195
25 40 481.836 484.138 2.30196
37 47 477.174 479.476 2.30195
11 50 484.731 487.033 2.30196
9 41 485.307 487.609 2.30195
29 44 475.803 478.105 2.30196
36 40 477.431 479.733 2.30196
19 50 935.881 935.984 0.102657
33 50 475.931 478.233 2.30196
8 41 462.842 465.144 2.30195
22 40 1083.42 1083.52 0.0975401
32 0 474.916 0 -474.916
7 42 1105.25 1105.86 0.616454
35 43 467.345 469.647 2.30196
23 40 476.71 479.012 2.30196
27 0 485.423 0 -485.423
21 46 456.549 458.851 2.30196
30 44 456.586 458.888 2.30196
28 44 456.761 459.063 2.30196
0 0 457.165 0 -457.165
5 42 457.427 459.729 2.30195
22 40 459.211 461.512 2.30196
10 40 459.29 461.592 2.30196
13 49 460.191 462.493 2.30196
17 50 460.312 462.614 2.30196
15 0 460.975 0 -460.975
19 50 461.668 463.97 2.30195
27 0 941.21 0 -941.21
20 47 1066.63 1066.72 0.0975411
22 40 933.424 933.527 0.10266
2 42 930.349 932.651 2.30196
8 41 1057.06 1057.16 0.102658
32 51 930.702 933.004 2.30196
16 0 470.222 0 -470.222
7 42 466.376 468.678 2.30196
39 41 470.632 472.934 2.30195
25 40 709.73 712.032 2.30196
31 0 473.267 0 -473.267
3 42 473.206 475.508 2.30195
20 47 472.413 474.715 2.30196
14 50 479.526 481.828 2.30196
24 40 474.896 477.198 2.30196
19 50 1055.88 1055.98 0.0975372
11 49 712.624 714.926 2.30196
12 50 933.74 933.843 0.102659
31 51 929.054 931.356 2.30196
18 50 710.041 712.343 2.30195
27 0 713.317 0 -713.317
14 50 935.313 937.615 2.30196
38 45 709.898 712.2 2.30196
26 0 713.496 0 -713.496
21 46 684.442 686.744 2.30196
30 44 684.479 686.781 2.30196
28 44 684.654 686.956 2.30196
0 0 685.058 0 -685.058
5 42 685.32 687.622 2.30195
22 40 687.104 689.406 2.30196
10 0 687.183 0 -687.183
13 0 688.084 0 -688.084
17 50 688.205 690.507 2.30196
15 0 688.868 0 -688.868
19 51 689.561 691.863 2.30196
8 41 690.736 693.038 2.30195
6 42 690.985 693.287 2.30195
4 0 692.296 0 -692.296
7 40 694.27 696.571 2.30196
35 47 695.238 697.54 2.30196
1 42 696.603 698.905 2.30196
16 0 698.115 0 -698.115
39 41 698.525 700.827 2.30195
34 50 699.09 701.392 2.30196
20 47 700.306 702.608 2.30196
3 43 701.099 703.401 2.30196
31 0 701.16 0 -701.16
2 42 702.456 704.758 2.30196
24 40 702.789 705.091 2.30196
32 51 702.809 705.111 2.30196
29 44 703.697 705.998 2.30196
33 51 703.825 706.127 2.30196
23 44 704.603 706.905 2.30196
37 42 705.067 707.369 2.30196
36 0 705.324 0 -705.324
12 50 705.847 708.149 2.30196
14 50 707.42 709.722 2.30196
21 46 930.763 930.865 0.102662
25 44 937.623 939.925 2.30196
9 41 713.201 715.502 2.30195
29 44 950.017 950.119 0.102661
11 50 940.517 940.846 0.328708
17 50 934.526 934.628 0.10266
1 42 942.923 943.026 0.10266
34 50 926.983 927.086 0.102659
24 41 930.682 932.984 2.30196
28 44 930.975 931.077 0.102659
34 50 945.41 945.513 0.102659
37 47 932.96 935.262 2.30195
8 41 937.056 937.153 0.0975378
21 46 912.336 912.438 0.102662
30 44 912.372 912.989 0.616453
