16 44 0.388964 2.69092 2.30196
15 55 0.86374 3.1657 2.30196
26 48 4.33018 6.63213 2.30195
23 41 1.1326 3.43455 2.30195
27 55 1.46145 3.7634 2.30195
0 52 919.918 922.22 2.30195
28 37 1.63179 3.93374 2.30196
27 55 913.034 913.137 0.102657
1 38 1128.65 1128.83 0.174596
3 38 2.13837 4.44032 2.30196
26 48 915.903 916.232 0.328706
22 52 982.953 983.128 0.174596
17 44 1071.91 1072.01 0.102658
25 48 930.491 930.594 0.102658
5 34 3.69333 5.99529 2.30195
9 34 3.38093 5.68289 2.30196
2 34 9.31916 11.6211 2.30195
8 34 9.36255 11.6645 2.30196
0 52 8.34494 10.6469 2.30195
10 53 8.92871 11.2307 2.30195
29 40 973.846 974.021 0.174594
1 38 948.653 948.828 0.174596
17 44 951.91 952.013 0.102658
20 51 955.843 956.028 0.184835
29 40 13.8465 16.1484 2.30195
14 53 12.0463 14.3483 2.30195
20 51 11.7285 14.0304 2.30196
19 51 931.726 931.828 0.102659
4 38 937.083 937.412 0.328708
9 52 914.954 915.057 0.10266
7 38 14.0657 16.3677 2.30196
19 51 20.1528 22.4547 2.30196
6 38 15.4015 17.7035 2.30195
21 38 18.2523 20.5542 2.30195
1 38 18.6534 20.9554 2.30196
24 49 15.1816 17.4836 2.30195
17 44 1161.91 1162.01 0.0975383
1 38 930.226 930.411 0.184836
12 53 19.6218 21.9238 2.30195
25 48 18.9179 21.2198 2.30195
12 53 1129.62 1129.8 0.174595
27 55 961.461 961.564 0.102657
5 34 915.266 917.568 2.30195
17 44 21.9102 24.2121 2.30195
13 53 23.3764 25.6783 2.30195
22 52 22.9533 25.2552 2.30196
19 51 1160.15 1160.25 0.0975393
4 38 25.5104 27.8123 2.30196
18 44 25.324 27.6259 2.30196
10 53 953.043 953.372 0.328707
13 53 953.376 953.479 0.102658
11 36 26.8589 29.1609 2.30196
24 49 926.755 926.939 0.184835
12 53 247.515 249.817 2.30195
21 38 474.039 476.341 2.30195
11 36 254.752 257.054 2.30196
22 52 934.526 934.711 0.184836
19 51 248.046 250.348 2.30196
13 53 251.27 253.572 2.30195
25 48 246.811 249.113 2.30195
24 49 470.968 473.27 2.30195
14 53 923.619 924.236 0.616449
1 34 246.547 248.849 2.30196
