0 7 14 5468.75
1 7 14 5468.75
2 10 14 976.562
3 10 12 976.562
4 7 14 5468.75
5 8 14 3125
6 7 2 5468.75
7 7 2 5468.75
8 8 14 3125
9 10 14 976.562
