0 7 14 5468.75
1 7 2 5468.75
2 10 14 976.562
3 7 10 5468.75
4 7 8 5468.75
5 8 12 3125
6 10 14 976.562
7 8 14 3125
8 9 12 1757.81
9 9 12 1757.81
