0 9 14 1757.81
1 10 14 976.562
2 10 14 976.562
3 10 14 976.562
4 10 14 976.562
5 10 14 976.562
6 10 14 976.562
7 10 12 976.562
8 10 14 976.562
9 10 12 976.562
10 9 14 1757.81
11 8 12 3125
12 10 14 976.562
13 9 14 1757.81
14 10 12 976.562
15 10 12 976.562
16 10 14 976.562
17 9 12 1757.81
18 10 14 976.562
19 8 14 3125
20 10 14 976.562
21 10 12 976.562
22 10 14 976.562
23 10 14 976.562
24 10 14 976.562
25 10 14 976.562
26 10 12 976.562
27 10 12 976.562
28 7 12 5468.75
29 7 4 5468.75
30 10 12 976.562
31 10 14 976.562
32 9 14 1757.81
33 10 14 976.562
34 8 14 3125
35 10 14 976.562
36 9 14 1757.81
37 10 14 976.562
38 9 14 1757.81
39 9 12 1757.81
40 9 14 1757.81
41 9 14 1757.81
42 10 14 976.562
43 9 14 1757.81
44 9 14 1757.81
45 10 14 976.562
46 9 12 1757.81
47 10 14 976.562
48 10 14 976.562
49 9 14 1757.81
50 9 14 1757.81
51 10 14 976.562
52 10 14 976.562
53 10 14 976.562
54 10 14 976.562
55 10 14 976.562
56 9 14 1757.81
57 8 14 3125
58 9 12 1757.81
59 8 14 3125
