0 7 14 5468.75
1 7 14 5468.75
2 7 14 5468.75
3 7 2 5468.75
4 10 12 976.562
5 7 12 5468.75
6 7 14 5468.75
7 7 10 5468.75
8 10 12 976.562
9 7 2 5468.75
