0 7 14 5468.75
1 9 14 1757.81
2 8 14 3125
3 9 12 1757.81
4 8 14 3125
5 8 12 3125
6 8 12 3125
7 8 14 3125
8 7 2 5468.75
9 10 14 976.562
10 9 14 1757.81
11 9 12 1757.81
12 9 14 1757.81
13 8 14 3125
14 7 12 5468.75
15 10 12 976.562
16 10 14 976.562
17 9 14 1757.81
18 10 14 976.562
19 10 12 976.562
