0 7 14 5468.75
1 8 12 3125
2 10 14 976.562
3 9 14 1757.81
4 10 14 976.562
5 8 14 3125
6 7 14 5468.75
7 7 6 5468.75
8 9 14 1757.81
9 8 14 3125
