0 7 14 5468.75
1 8 14 3125
2 9 14 1757.81
3 9 14 1757.81
4 10 12 976.562
5 9 14 1757.81
6 9 14 1757.81
7 9 14 1757.81
8 9 14 1757.81
9 8 12 3125
10 8 14 3125
11 9 14 1757.81
12 8 14 3125
13 8 14 3125
14 8 14 3125
15 8 12 3125
16 9 14 1757.81
17 9 14 1757.81
18 10 12 976.562
19 9 12 1757.81
