0 7 14 5468.75
1 9 14 1757.81
2 8 14 3125
3 10 12 976.562
4 8 14 3125
5 7 14 5468.75
6 9 14 1757.81
7 8 14 3125
8 9 12 1757.81
9 8 14 3125
