0 9 14 1757.81
1 10 12 976.562
2 8 14 3125
3 10 12 976.562
4 10 14 976.562
5 9 14 1757.81
6 10 14 976.562
7 10 14 976.562
8 10 14 976.562
9 10 14 976.562
10 10 14 976.562
11 10 14 976.562
12 9 14 1757.81
13 10 14 976.562
14 9 14 1757.81
15 9 14 1757.81
16 10 14 976.562
17 8 14 3125
18 7 2 5468.75
19 9 14 1757.81
20 9 12 1757.81
21 10 14 976.562
22 10 14 976.562
23 10 14 976.562
24 10 12 976.562
25 10 14 976.562
26 7 2 5468.75
27 10 14 976.562
28 10 14 976.562
29 10 14 976.562
30 10 14 976.562
31 10 14 976.562
32 10 12 976.562
33 9 14 1757.81
34 10 14 976.562
35 10 14 976.562
36 9 14 1757.81
37 9 14 1757.81
38 9 14 1757.81
39 7 10 5468.75
