0 7 14 5468.75
1 7 4 5468.75
2 7 10 5468.75
3 7 2 5468.75
4 7 8 5468.75
5 7 2 5468.75
6 9 14 1757.81
7 9 12 1757.81
8 9 14 1757.81
9 10 14 976.562
10 8 14 3125
11 10 14 976.562
12 9 14 1757.81
13 7 14 5468.75
14 10 14 976.562
15 9 14 1757.81
16 9 14 1757.81
17 9 14 1757.81
18 10 14 976.562
19 8 14 3125
