0 7 14 5468.75
1 7 14 5468.75
2 8 12 3125
3 7 14 5468.75
4 7 8 5468.75
5 10 12 976.562
6 7 14 5468.75
7 9 14 1757.81
8 8 14 3125
9 10 14 976.562
