13 60 707 136 107 0 459 5 
13 61 707 110 136 1 456 4 
13 62 707 108 139 9 447 4 
13 63 707 89 128 0 487 3 
13 64 707 87 89 0 524 7 
13 65 707 61 57 0 580 9 
13 66 707 158 103 0 434 12 
13 67 707 129 142 9 413 14 
13 68 707 135 179 11 374 8 
13 69 707 146 177 12 358 14 
13 70 707 134 107 0 454 12 
13 71 707 156 53 0 490 8 
13 72 707 182 101 0 407 17 
13 73 707 155 175 9 352 16 
13 74 707 122 200 12 368 5 
13 75 707 154 192 12 348 1 
13 76 707 177 163 8 348 11 
13 77 707 179 58 0 464 6 
13 78 707 199 97 0 370 41 
13 79 707 199 166 11 313 18 
13 80 707 136 198 12 350 11 
13 81 707 102 202 12 384 7 
13 82 707 177 155 11 341 23 
13 83 707 165 63 0 464 15 
13 84 707 189 88 0 391 39 
13 85 707 171 157 5 355 19 
13 86 707 112 192 10 386 7 
13 87 707 121 189 11 382 4 
13 88 707 180 152 11 356 8 
13 89 707 153 61 0 478 15 
13 90 707 136 83 0 470 18 
13 91 707 127 135 4 429 12 
13 92 707 104 158 6 430 9 
13 93 707 90 173 8 429 7 
13 94 707 130 137 2 434 4 
13 95 707 101 43 0 557 6 
