2 30 372 87 22 0 259 4 
2 31 372 110 47 0 212 3 
2 32 372 76 41 0 251 4 
2 33 372 52 37 0 281 2 
2 34 372 103 51 0 216 2 
2 35 372 104 71 0 189 8 
2 36 372 148 66 0 154 4 
2 37 372 111 47 0 209 5 
2 38 372 98 51 0 223 0 
2 39 372 162 65 0 139 6 
2 40 372 139 68 0 157 8 
2 41 372 89 59 0 219 5 
2 42 372 95 28 0 248 1 
2 43 372 144 43 0 175 10 
2 44 372 109 53 0 207 3 
2 45 372 60 50 0 262 0 
2 46 372 114 59 0 195 4 
2 47 372 116 47 0 208 1 
2 48 372 156 45 0 164 7 
2 49 372 105 58 0 208 1 
2 50 372 114 62 0 192 4 
2 51 372 165 57 0 144 6 
2 52 372 153 66 0 149 4 
