17 40 463 107 86 0 263 7 
17 41 463 131 84 5 234 9 
17 42 463 135 86 5 229 8 
17 43 463 129 80 5 237 12 
17 44 463 94 82 0 282 5 
17 45 463 150 96 5 206 6 
17 46 463 166 92 9 185 11 
17 47 463 186 82 9 176 10 
17 48 463 172 87 9 187 8 
17 49 463 117 79 2 260 5 
17 50 463 113 95 0 253 2 
17 51 463 160 102 9 184 8 
17 52 463 184 100 9 165 5 
17 53 463 198 87 9 154 15 
17 54 463 165 89 9 192 8 
17 55 463 136 85 9 223 10 
17 56 463 105 90 0 268 0 
17 57 463 169 103 9 177 5 
17 58 463 187 95 6 165 10 
17 59 463 163 102 9 184 5 
17 60 463 164 95 6 189 9 
17 61 463 113 89 9 248 4 
17 62 463 100 74 0 288 1 
17 63 463 133 91 0 232 7 
17 64 463 140 99 5 212 7 
17 65 463 147 104 8 201 3 
17 66 463 104 100 9 250 0 
17 67 463 76 89 9 288 1 
17 68 463 88 79 0 296 0 
17 69 463 108 92 5 256 2 
17 70 463 98 92 4 260 9 
17 71 463 80 84 5 290 4 
