27 30 274 4 0 0 270 0 
27 31 274 7 0 0 267 0 
27 32 274 17 7 0 250 0 
27 33 274 8 5 0 261 0 
27 34 274 15 13 0 246 0 
27 35 274 82 102 0 90 0 
27 36 274 102 100 0 72 0 
27 37 274 77 104 0 93 0 
27 38 274 56 101 0 117 0 
27 39 274 99 97 0 76 2 
27 40 274 123 85 0 47 19 
27 41 274 106 94 0 67 7 
27 42 274 64 102 0 108 0 
27 43 274 94 95 0 75 10 
27 44 274 168 66 0 13 27 
27 45 274 118 97 0 44 15 
27 46 274 14 7 0 253 0 
27 47 274 65 87 0 122 0 
27 48 274 76 103 0 95 0 
27 49 274 155 72 0 24 23 
27 50 274 80 103 0 91 0 
27 51 274 110 89 0 64 11 
27 52 274 28 23 0 223 0 
27 53 274 78 104 0 92 0 
27 54 274 101 99 0 71 3 
27 55 274 119 93 0 52 10 
27 56 274 141 79 0 38 16 
