6 40 499 49 91 5 354 0 
6 41 499 65 88 5 341 0 
6 42 499 93 74 2 327 3 
6 43 499 87 63 9 339 1 
6 44 499 73 75 0 347 4 
6 45 499 104 79 6 310 0 
6 46 499 124 87 11 270 7 
6 47 499 161 93 11 233 1 
6 48 499 156 95 11 234 3 
6 49 499 108 55 0 332 4 
6 50 499 117 68 1 306 7 
6 51 499 155 74 11 256 3 
6 52 499 160 89 10 230 10 
6 53 499 158 97 11 224 9 
6 54 499 152 95 11 233 8 
6 55 499 127 68 2 294 8 
6 56 499 139 71 1 275 13 
6 57 499 194 80 10 203 12 
6 58 499 173 88 10 213 15 
6 59 499 164 78 11 231 15 
6 60 499 172 89 10 220 8 
6 61 499 136 76 3 276 8 
6 62 499 94 64 5 330 6 
6 63 499 124 93 5 270 7 
6 64 499 158 88 7 232 14 
6 65 499 150 99 11 234 5 
6 66 499 170 83 10 219 17 
6 67 499 155 71 3 264 6 
6 68 499 76 97 5 320 1 
6 69 499 81 94 3 306 15 
6 70 499 146 86 6 252 9 
