46 30 335 70 32 0 229 4 
46 31 335 133 51 0 140 11 
46 32 335 131 61 0 140 3 
46 33 335 72 50 0 210 3 
46 34 335 89 34 0 203 9 
46 35 335 156 62 0 111 6 
46 36 335 162 63 0 102 8 
46 37 335 131 41 0 157 6 
46 38 335 78 52 0 204 1 
46 39 335 129 71 0 131 4 
46 40 335 155 71 0 100 9 
46 41 335 124 47 0 155 9 
46 42 335 48 20 0 267 0 
46 43 335 91 63 0 178 3 
46 44 335 94 51 0 185 5 
46 45 335 75 26 0 233 1 
46 46 335 143 48 0 141 3 
46 47 335 147 57 0 129 2 
46 48 335 101 56 0 174 4 
46 49 335 126 50 0 152 7 
46 50 335 140 69 0 122 4 
46 51 335 101 71 0 154 9 
46 52 335 109 66 0 153 7 
46 53 335 174 59 0 97 5 
46 54 335 133 72 0 123 7 
