24 60 670 55 106 5 504 0 
24 61 670 76 111 6 477 0 
24 62 670 88 112 7 460 3 
24 63 670 113 112 6 433 6 
24 64 670 101 145 5 415 4 
24 65 670 92 145 8 425 0 
24 66 670 66 118 1 485 0 
24 67 670 48 110 0 512 0 
24 68 670 92 108 7 463 0 
24 69 670 115 109 7 439 0 
24 70 670 166 144 10 340 10 
24 71 670 177 177 23 278 15 
24 72 670 173 186 22 281 8 
24 73 670 147 185 23 315 0 
24 74 670 108 174 19 360 9 
24 75 670 70 120 5 469 6 
24 76 670 133 107 7 419 4 
24 77 670 189 156 18 293 14 
24 78 670 203 184 22 253 8 
24 79 670 199 174 22 259 16 
24 80 670 172 180 21 281 16 
24 81 670 160 182 23 298 7 
24 82 670 125 160 15 359 11 
24 83 670 134 122 12 396 6 
24 84 670 211 165 19 260 15 
24 85 670 222 178 23 225 22 
24 86 670 197 193 23 251 6 
24 87 670 175 192 23 273 7 
24 88 670 177 186 22 274 11 
24 89 670 168 169 15 302 16 
24 90 670 126 123 12 404 5 
24 91 670 177 157 15 303 18 
24 92 670 232 156 20 241 21 
24 93 670 213 173 22 243 19 
24 94 670 185 198 23 259 5 
24 95 670 177 178 22 278 15 
24 96 670 191 172 19 269 19 
24 97 670 172 155 14 304 25 
24 98 670 101 102 3 462 2 
24 99 670 160 145 11 346 8 
24 100 670 166 161 17 313 13 
24 101 670 182 165 23 295 5 
24 102 670 146 173 17 312 22 
24 103 670 119 183 19 341 8 
24 104 670 113 174 10 361 12 
24 105 670 94 148 10 408 10 
