19 50 510 33 41 0 436 0 
19 51 510 63 93 0 349 5 
19 52 510 92 52 0 356 10 
19 53 510 82 33 0 385 10 
19 54 510 45 169 0 292 4 
19 55 510 118 192 0 189 11 
19 56 510 134 176 0 186 14 
19 57 510 110 71 0 322 7 
19 58 510 71 157 0 278 4 
19 59 510 165 173 0 155 17 
19 60 510 131 185 0 181 13 
19 61 510 82 187 0 238 3 
19 62 510 103 121 0 257 29 
19 63 510 153 110 0 200 47 
19 64 510 110 157 0 215 28 
19 65 510 53 176 0 271 10 
19 66 510 81 191 0 236 2 
19 67 510 135 66 0 299 10 
19 68 510 150 124 0 197 39 
19 69 510 104 186 0 213 7 
19 70 510 124 164 0 208 14 
19 71 510 175 157 0 146 32 
