40 40 428 75 70 0 283 0 
40 41 428 102 112 1 213 0 
40 42 428 121 99 1 199 8 
40 43 428 125 101 1 186 15 
40 44 428 44 32 0 352 0 
40 45 428 111 111 1 205 0 
40 46 428 126 114 2 180 6 
40 47 428 152 109 1 149 17 
40 48 428 173 107 2 131 15 
40 49 428 128 89 1 183 27 
40 50 428 64 34 0 330 0 
40 51 428 120 102 1 205 0 
40 52 428 147 117 2 159 3 
40 53 428 184 111 2 123 8 
40 54 428 179 117 2 126 4 
40 55 428 125 107 1 181 14 
40 56 428 63 44 0 321 0 
40 57 428 105 93 1 229 0 
40 58 428 143 108 2 169 6 
40 59 428 175 112 2 127 12 
40 60 428 188 105 1 117 17 
40 61 428 152 105 1 151 19 
40 62 428 58 37 0 333 0 
40 63 428 84 75 0 266 3 
40 64 428 107 99 2 220 0 
40 65 428 142 100 2 175 9 
40 66 428 142 106 1 166 13 
40 67 428 132 98 2 178 18 
40 68 428 45 25 0 357 1 
40 69 428 72 64 0 289 3 
40 70 428 73 79 0 276 0 
40 71 428 71 85 2 270 0 
40 72 428 71 77 1 273 6 
