8 40 490 106 55 0 316 13 
8 41 490 160 84 0 238 8 
8 42 490 109 92 1 282 6 
8 43 490 88 101 1 294 6 
8 44 490 154 78 0 254 4 
8 45 490 213 89 1 173 14 
8 46 490 206 102 1 173 8 
8 47 490 90 100 1 295 4 
8 48 490 96 96 1 295 2 
8 49 490 187 98 1 199 5 
8 50 490 179 98 1 208 4 
8 51 490 93 91 1 302 3 
8 52 490 57 94 0 338 1 
8 53 490 89 82 0 319 0 
8 54 490 121 67 0 300 2 
8 55 490 78 47 0 365 0 
8 56 490 195 82 0 200 13 
8 57 490 120 103 1 261 5 
8 58 490 102 91 1 290 6 
8 59 490 125 88 0 269 8 
8 60 490 185 83 1 211 10 
8 61 490 123 103 1 257 6 
8 62 490 168 94 1 217 10 
8 63 490 227 92 1 165 5 
8 64 490 217 97 1 162 13 
8 65 490 178 100 1 207 4 
8 66 490 127 79 1 283 0 
8 67 490 216 98 0 163 13 
8 68 490 146 92 1 241 10 
