37 60 672 90 21 0 559 2 
37 61 672 135 51 1 469 16 
37 62 672 131 69 6 448 18 
37 63 672 93 68 6 494 11 
37 64 672 70 65 6 531 0 
37 65 672 72 51 3 532 14 
37 66 672 93 64 0 508 7 
37 67 672 154 125 6 367 20 
37 68 672 158 169 11 314 20 
37 69 672 128 188 12 342 2 
37 70 672 118 157 9 378 10 
37 71 672 125 108 6 422 11 
37 72 672 104 150 2 412 4 
37 73 672 121 190 16 340 5 
37 74 672 123 198 16 330 5 
37 75 672 125 199 16 332 0 
37 76 672 101 184 8 357 22 
37 77 672 115 178 6 356 17 
37 78 672 86 172 1 413 0 
37 79 672 107 194 8 363 0 
37 80 672 112 205 16 335 4 
37 81 672 112 208 16 331 5 
37 82 672 102 194 16 355 5 
37 83 672 86 172 6 403 5 
37 84 672 85 172 2 413 0 
37 85 672 114 181 4 370 3 
37 86 672 200 177 16 257 22 
37 87 672 186 175 16 270 25 
37 88 672 135 161 11 355 10 
37 89 672 88 147 1 428 8 
37 90 672 91 126 1 450 4 
37 91 672 109 119 0 433 11 
37 92 672 195 133 0 324 20 
37 93 672 219 129 1 292 31 
37 94 672 181 144 5 318 24 
37 95 672 137 121 1 387 26 
37 96 672 93 138 1 433 7 
