11 40 470 70 91 0 306 3 
11 41 470 96 106 0 265 3 
11 42 470 96 106 0 264 4 
11 43 470 71 65 0 334 0 
11 44 470 119 101 0 242 8 
11 45 470 196 90 0 162 22 
11 46 470 127 122 0 214 7 
11 47 470 89 118 0 260 3 
11 48 470 145 90 0 231 4 
11 49 470 215 97 0 137 21 
11 50 470 153 113 0 197 7 
11 51 470 99 104 0 260 7 
11 52 470 61 94 0 312 3 
11 53 470 119 109 0 239 3 
11 54 470 113 100 0 253 4 
11 55 470 60 73 0 337 0 
11 56 470 112 101 0 251 6 
11 57 470 96 107 0 259 8 
11 58 470 148 106 0 209 7 
11 59 470 123 100 0 244 3 
11 60 470 132 113 0 218 7 
11 61 470 183 100 0 181 6 
11 62 470 203 93 0 156 18 
11 63 470 123 113 0 228 6 
11 64 470 192 104 0 164 10 
11 65 470 201 110 0 147 12 
