1 652.000000 623.000000
2 675.000000 650.000000
3 549.000000 465.000000
4 622.000000 582.000000
5 602.000000 535.000000
6 610.000000 569.000000
7 652.000000 629.000000
8 653.000000 630.000000
9 631.000000 579.000000
10 611.000000 542.000000
11 632.000000 589.000000
12 576.000000 487.000000
13 686.000000 665.000000
14 687.000000 675.000000
15 641.000000 607.000000
16 665.000000 630.000000
17 660.000000 620.000000
18 618.000000 565.000000
19 574.000000 510.000000
20 648.000000 620.000000
21 612.000000 545.000000
22 603.000000 547.000000
23 614.000000 534.000000
24 659.000000 611.000000
25 676.000000 622.000000
26 629.000000 558.000000
27 501.000000 349.000000
28 653.000000 631.000000
29 545.000000 417.000000
30 637.000000 588.000000
31 652.000000 603.000000
32 597.000000 498.000000
33 698.000000 682.000000
34 571.000000 504.000000
35 679.000000 665.000000
36 484.000000 270.000000
37 647.000000 604.000000
38 692.000000 669.000000
39 522.000000 392.000000
40 659.000000 626.000000
41 601.000000 535.000000
42 621.000000 592.000000
43 613.000000 548.000000
44 668.000000 637.000000
45 580.000000 511.000000
46 621.000000 598.000000
47 580.000000 535.000000
48 596.000000 531.000000
49 619.000000 576.000000
50 512.000000 353.000000
