6 42 0.832393 3.13435 2.30195
37 48 1.99469 4.29664 2.30195
35 50 4.36039 6.66235 2.30195
24 43 5.93434 8.2363 2.30195
29 47 6.28712 8.58907 2.30195
5 41 6.13336 8.43532 2.30195
8 40 2.12087 4.42283 2.30195
7 43 1181.07 1181.17 0.0975378
6 42 912.405 912.508 0.102658
11 40 7.13351 9.43547 2.30195
0 42 11.9862 14.2881 2.30195
20 41 12.2219 14.5238 2.30195
30 47 12.4535 14.7555 2.30195
39 46 14.0908 16.3928 2.30195
12 40 11.379 13.681 2.30195
22 40 11.894 14.196 2.30195
7 43 11.0683 13.3702 2.30195
36 49 12.4079 14.7099 2.30195
13 41 1169.1 1169.19 0.0975373
12 40 1181.38 1181.48 0.0975381
11 40 1177.13 1177.23 0.097538
9 42 1164.46 1164.56 0.0975377
32 46 14.0888 16.3908 2.30196
10 43 14.003 16.3049 2.30195
38 0 14.7151 0 -14.7151
3 42 16.5337 18.8356 2.30195
2 40 17.3128 19.6147 2.30195
14 40 16.4311 18.733 2.30195
1 40 17.3506 19.6525 2.30195
31 41 19.1343 21.4362 2.30195
17 44 19.0413 21.3432 2.30195
9 42 24.4604 26.7624 2.30195
25 40 24.2168 26.5188 2.30195
33 46 21.1545 23.4565 2.30195
28 45 24.3147 26.6166 2.30195
31 41 474.921 477.223 2.30195
21 41 24.6223 26.9243 2.30195
26 45 21.69 23.9919 2.30195
4 0 24.4496 0 -24.4496
34 44 24.2875 26.5895 2.30195
23 0 24.944 0 -24.944
27 45 25.0793 27.3812 2.30196
18 0 26.0383 0 -26.0383
29 47 1176.29 1176.38 0.0975366
13 41 29.0959 31.3978 2.30195
15 43 28.3147 30.6166 2.30195
16 41 28.4471 30.7491 2.30195
19 42 28.9721 31.2741 2.30196
27 47 252.973 255.274 2.30196
16 41 256.34 258.642 2.30195
13 41 256.989 259.291 2.30195
16 41 1178.08 1178.18 0.102658
21 41 252.516 254.818 2.30195
18 0 253.932 0 -253.932
31 41 247.028 249.329 2.30195
0 42 467.773 470.075 2.30195
17 44 246.935 249.236 2.30195
19 41 256.865 259.167 2.30195
23 44 252.837 255.139 2.30195
15 43 256.208 258.51 2.30195
2 0 473.099 0 -473.099
34 44 480.074 482.376 2.30195
20 41 468.008 470.31 2.30195
35 50 1174.36 1174.46 0.0975383
18 0 481.825 0 -481.825
6 42 228.726 231.028 2.30195
37 48 229.888 232.19 2.30195
8 40 230.014 232.316 2.30195
35 50 232.254 234.556 2.30195
24 43 233.828 236.13 2.30195
5 0 234.027 0 -234.027
29 47 234.18 236.482 2.30195
11 42 235.027 237.329 2.30196
7 43 238.962 241.263 2.30195
12 42 239.272 241.574 2.30196
22 40 239.787 242.089 2.30195
0 42 239.879 242.181 2.30195
20 41 240.115 242.417 2.30195
36 49 240.301 242.603 2.30195
30 47 240.347 242.649 2.30195
10 43 241.896 244.198 2.30195
32 0 241.982 0 -241.982
39 46 241.984 244.286 2.30195
38 47 242.608 244.91 2.30196
14 40 244.324 246.626 2.30195
3 42 244.427 246.729 2.30195
2 0 245.206 0 -245.206
1 40 245.244 247.546 2.30195
26 45 249.583 251.885 2.30195
33 46 249.048 251.35 2.30195
4 0 252.343 0 -252.343
25 40 252.11 254.412 2.30195
34 44 252.181 254.483 2.30195
28 45 252.208 254.51 2.30195
9 42 252.354 254.656 2.30195
37 48 913.568 913.67 0.102658
17 44 474.828 477.13 2.30195
39 46 469.877 472.179 2.30195
26 45 477.476 479.778 2.30195
21 41 480.409 482.711 2.30195
13 41 484.882 487.184 2.30195
14 40 928.004 928.107 0.102658
33 46 476.941 479.243 2.30195
4 0 480.236 0 -480.236
9 42 480.247 482.549 2.30195
19 42 484.759 487.061 2.30196
11 40 462.92 465.222 2.30195
22 40 467.681 469.982 2.30195
10 43 469.789 472.091 2.30195
27 45 480.866 483.168 2.30196
28 45 480.101 482.403 2.30195
16 41 484.234 486.536 2.30195
29 47 936.287 936.39 0.102657
12 40 467.166 469.467 2.30195
32 46 469.875 472.177 2.30196
25 40 480.003 482.305 2.30195
6 42 456.619 458.921 2.30195
37 48 457.781 460.083 2.30195
8 40 457.907 460.209 2.30195
35 50 460.147 462.449 2.30195
24 43 461.721 464.023 2.30195
5 41 461.92 464.222 2.30195
29 47 462.074 464.376 2.30195
8 40 913.694 913.797 0.102659
30 47 468.24 470.542 2.30195
7 43 466.855 469.157 2.30195
38 47 470.502 472.804 2.30196
3 42 472.32 474.622 2.30195
36 49 468.194 470.496 2.30195
1 40 473.137 475.439 2.30195
14 41 472.218 474.52 2.30195
35 50 915.933 916.036 0.102658
23 44 480.731 483.032 2.30195
15 40 484.101 486.403 2.30195
16 0 712.127 0 -712.127
6 41 930.832 930.935 0.10266
27 47 708.759 711.061 2.30196
15 43 711.994 714.296 2.30195
23 44 708.624 710.926 2.30195
18 0 709.718 0 -709.718
21 41 708.302 710.604 2.30195
19 0 712.652 0 -712.652
13 41 940.669 940.772 0.102657
6 42 684.512 686.814 2.30195
37 48 685.674 687.976 2.30195
8 40 685.801 688.103 2.30195
35 50 688.04 690.342 2.30195
24 43 689.614 691.916 2.30195
5 41 689.813 692.115 2.30195
29 47 689.967 692.269 2.30195
11 40 690.813 693.115 2.30195
7 43 694.748 697.05 2.30195
12 42 695.059 697.361 2.30196
22 43 695.574 697.876 2.30196
0 42 695.666 697.968 2.30195
20 41 695.902 698.204 2.30195
36 49 696.088 698.39 2.30195
30 47 696.133 698.435 2.30195
10 43 697.683 699.985 2.30195
32 47 697.769 700.071 2.30196
39 0 697.771 0 -697.771
38 47 698.395 700.697 2.30196
14 40 700.111 702.413 2.30195
3 46 700.213 702.515 2.30196
2 42 700.992 703.294 2.30196
1 40 701.03 703.332 2.30195
17 41 702.721 705.023 2.30195
31 41 702.814 705.116 2.30195
33 42 704.834 707.136 2.30196
26 45 705.37 707.672 2.30195
25 0 707.897 0 -707.897
34 44 707.967 710.269 2.30195
28 0 707.994 0 -707.994
4 0 708.129 0 -708.129
9 42 708.14 710.442 2.30195
13 44 712.776 715.078 2.30195
37 48 931.995 932.097 0.102658
34 0 935.861 0 -935.861
39 46 925.664 927.966 2.30195
31 41 930.707 930.81 0.102657
27 0 936.652 0 -936.652
8 40 932.121 932.224 0.102659
19 41 940.545 942.847 2.30195
24 43 935.934 936.037 0.102658
22 40 941.894 941.992 0.0975365
30 47 924.027 924.129 0.102658
11 0 937.134 0 -937.134
36 49 923.981 924.084 0.102657
32 46 925.662 927.964 2.30196
28 45 935.888 938.19 2.30195
16 41 940.02 942.322 2.30195
15 40 939.888 939.99 0.102658
35 44 934.36 934.463 0.10266
18 0 937.611 0 -937.611
9 42 936.033 936.136 0.102658
4 0 936.023 0 -936.023
25 40 935.79 938.092 2.30195
24 43 917.507 917.61 0.102658
5 41 917.706 920.008 2.30195
29 47 917.86 917.963 0.102657
11 40 918.707 918.809 0.102658
7 43 922.641 924.943 2.30195
12 40 922.952 925.254 2.30195
22 40 923.467 923.57 0.102656
0 42 923.559 925.861 2.30195
20 41 923.795 923.898 0.102657
36 49 972.408 972.505 0.0975372
20 41 972.222 972.319 0.0975371
30 47 972.454 972.551 0.0975379
5 41 1176.13 1176.24 0.102659
3 42 1156.53 1156.63 0.0975373
26 45 933.263 935.565 2.30195
15 40 988.315 988.412 0.0975381
10 43 925.576 925.679 0.102658
1 40 928.924 931.225 2.30195
2 0 928.886 0 -928.886
23 0 936.517 0 -936.517
38 47 926.288 928.59 2.30196
3 42 928.107 928.209 0.102657
11 40 997.134 997.236 0.102658
17 41 930.614 932.916 2.30195
21 41 936.195 936.298 0.102657
37 48 991.995 992.092 0.097538
8 40 1172.12 1172.22 0.0975386
33 46 932.728 935.029 2.30195
36 49 942.408 942.511 0.102657
20 41 942.222 942.319 0.0975371
30 47 942.454 942.556 0.102658
15 40 1018.31 1018.41 0.0975381
15 40 958.315 958.417 0.102658
10 43 944.003 944.106 0.102658
14 40 946.431 946.534 0.102658
21 41 954.622 954.72 0.097537
27 45 955.079 955.177 0.0975392
3 42 946.534 946.636 0.102657
31 41 949.134 949.237 0.102657
35 50 964.36 964.463 0.102658
9 42 954.46 954.558 0.0975377
33 46 1170.78 1170.89 0.102658
