16 22 0.671476 2.97343 2.30195
0 23 1.57772 3.87968 2.30195
19 29 246.915 249.217 2.30195
3 21 1.97779 4.27974 2.30195
13 22 2.71075 5.01271 2.30195
5 20 2.79237 5.09433 2.30195
10 25 6.19668 8.49863 2.30195
14 21 6.58 8.88195 2.30195
18 30 9.08997 11.3919 2.30196
11 25 11.072 13.374 2.30196
9 30 13.2028 15.5048 2.30196
6 27 13.7758 16.0777 2.30195
17 25 13.6969 15.9989 2.30196
1 20 20.026 22.328 2.30195
8 30 16.1251 18.4271 2.30195
12 26 16.7623 19.0643 2.30195
19 29 19.0219 21.3238 2.30195
7 28 21.7463 24.0482 2.30195
15 24 27.348 29.65 2.30195
4 20 25.2778 27.5798 2.30195
2 20 25.9743 28.2762 2.30195
1 20 247.919 250.221 2.30195
7 28 249.64 251.941 2.30195
15 24 255.241 257.543 2.30195
16 22 228.565 230.867 2.30195
0 23 229.471 231.773 2.30195
3 21 229.871 232.173 2.30195
13 22 230.604 232.906 2.30195
5 20 230.686 232.988 2.30195
10 25 234.09 236.392 2.30195
14 21 234.473 236.775 2.30195
18 30 236.983 239.285 2.30196
11 25 238.965 241.267 2.30196
9 30 241.096 243.398 2.30196
17 0 241.59 0 -241.59
6 27 241.669 243.971 2.30195
8 30 244.018 246.32 2.30195
12 26 244.656 246.958 2.30195
2 20 253.868 256.169 2.30195
4 20 253.171 255.473 2.30195
18 30 464.876 467.178 2.30196
2 20 709.654 711.956 2.30195
11 25 466.858 469.16 2.30196
12 26 472.549 474.851 2.30195
7 28 477.533 479.835 2.30195
15 24 483.135 485.436 2.30195
9 30 468.989 471.291 2.30196
8 30 471.912 474.214 2.30195
1 20 475.812 478.114 2.30195
14 21 462.366 464.668 2.30195
16 30 456.458 458.76 2.30196
0 23 457.364 459.666 2.30195
3 21 457.764 460.066 2.30195
13 22 458.497 460.799 2.30195
5 20 458.579 460.881 2.30195
10 25 461.983 464.285 2.30195
6 27 469.562 471.864 2.30195
17 25 469.483 471.785 2.30196
19 29 474.808 477.11 2.30195
4 20 481.064 483.366 2.30195
2 20 481.761 484.063 2.30195
4 0 708.958 0 -708.958
15 24 711.028 713.33 2.30195
4 20 936.851 939.153 2.30195
13 22 932.711 932.813 0.102658
15 24 938.921 939.106 0.184833
16 30 684.351 686.653 2.30196
0 23 685.257 687.559 2.30195
3 21 685.658 687.959 2.30195
13 22 686.39 688.692 2.30195
5 20 686.472 688.774 2.30195
10 25 689.876 692.178 2.30195
14 21 690.26 692.562 2.30195
18 30 692.77 695.072 2.30196
11 25 694.752 697.054 2.30196
9 22 696.883 699.185 2.30196
17 0 697.377 0 -697.377
6 27 697.456 699.757 2.30195
8 30 699.805 702.107 2.30195
12 26 700.442 702.744 2.30195
19 29 702.702 705.004 2.30195
1 20 703.706 706.008 2.30195
7 28 705.426 707.728 2.30195
7 28 933.319 933.422 0.102658
2 20 937.547 939.849 2.30195
17 25 925.27 927.572 2.30196
9 30 924.776 926.091 1.31482
8 30 946.125 946.3 0.174593
12 26 946.762 946.865 0.102658
6 27 925.349 927.651 2.30195
1 20 950.026 950.129 0.102657
16 22 912.244 914.546 2.30195
0 23 913.151 915.453 2.30195
3 21 913.551 913.653 0.102657
13 22 914.284 914.386 0.102658
5 20 914.365 914.468 0.102658
10 25 917.77 917.872 0.102657
14 21 918.153 918.256 0.102658
18 30 920.663 921.978 1.31482
11 25 922.645 924.947 2.30196
1 20 931.599 931.702 0.102657
15 24 1167.35 1167.45 0.0975371
19 29 930.595 930.698 0.102657
5 20 1082.79 1082.89 0.0975375
8 30 927.698 927.883 0.184833
12 26 928.335 928.438 0.102658
10 25 936.197 936.299 0.102657
3 21 931.978 932.08 0.102657
14 21 936.58 936.683 0.102658
5 20 932.792 932.895 0.102658
7 28 981.746 981.849 0.102658
7 28 951.746 951.849 0.102658
0 23 1151.21 1151.31 0.102659
19 29 979.022 979.119 0.0975369
13 22 962.711 962.813 0.102658
19 29 949.022 949.125 0.102657
5 20 962.792 962.895 0.102658
15 24 957.348 957.451 0.102657
14 21 966.58 966.683 0.102658
5 20 992.792 992.89 0.0975375
1 20 980.026 980.124 0.0975371
12 26 976.762 976.865 0.102658
15 24 987.348 987.451 0.102657
3 21 961.978 962.075 0.0975372
10 25 966.197 966.294 0.0975365
8 30 976.125 976.3 0.174593
12 26 1096.76 1096.86 0.0975375
13 22 992.711 992.808 0.0975377
