1 501.000000 467.000000
2 517.000000 469.000000
3 502.000000 456.000000
4 455.000000 393.000000
5 497.000000 446.000000
6 506.000000 456.000000
7 492.000000 449.000000
8 466.000000 383.000000
9 491.000000 441.000000
10 497.000000 436.000000
11 487.000000 422.000000
12 474.000000 413.000000
13 483.000000 444.000000
14 497.000000 461.000000
15 472.000000 418.000000
16 498.000000 442.000000
17 507.000000 474.000000
18 459.000000 384.000000
19 503.000000 455.000000
20 513.000000 457.000000
21 501.000000 455.000000
22 495.000000 433.000000
23 490.000000 436.000000
24 495.000000 435.000000
25 503.000000 454.000000
26 493.000000 431.000000
27 448.000000 376.000000
28 471.000000 408.000000
29 474.000000 416.000000
30 461.000000 405.000000
31 476.000000 434.000000
32 513.000000 480.000000
33 496.000000 459.000000
34 488.000000 440.000000
35 526.000000 480.000000
36 421.000000 315.000000
37 512.000000 459.000000
38 483.000000 443.000000
39 446.000000 378.000000
40 484.000000 450.000000
41 481.000000 440.000000
42 491.000000 448.000000
43 483.000000 436.000000
44 457.000000 408.000000
45 481.000000 410.000000
46 468.000000 386.000000
47 503.000000 461.000000
48 497.000000 439.000000
49 490.000000 450.000000
50 485.000000 408.000000
