2 1468.000000 1342.000000
5 1436.000000 1358.000000
18 1566.000000 1259.000000
19 1540.000000 1351.000000
23 1658.000000 816.000000
30 1533.000000 1241.000000
32 1537.000000 1287.000000
39 1582.000000 1489.000000
41 1441.000000 1160.000000
51 1582.000000 1475.000000
55 1446.000000 910.000000
56 1550.000000 1480.000000
59 1487.000000 1415.000000
61 1588.000000 1189.000000
62 1448.000000 1020.000000
65 1410.000000 1057.000000
71 1519.000000 1220.000000
73 1426.000000 1113.000000
75 1557.000000 1351.000000
76 1410.000000 1122.000000
79 1422.000000 1155.000000
81 1517.000000 1319.000000
83 1522.000000 1117.000000
84 1518.000000 1240.000000
85 1480.000000 1221.000000
88 1448.000000 1029.000000
94 1487.000000 1306.000000
95 1518.000000 1269.000000
100 1569.000000 1335.000000
