1 2 19 0.6545657155563628 1.7704586728070175 3178.9679999999994
2 2 20 0.6053839374748823 1.7311409072023807 2719.72635
3 2 18 0.6314149674404312 1.7379040261701262 2918.836888888889
4 2 20 0.6674107836729919 1.6853642408333331 3000.488199999999
5 2 19 0.6305799234131574 1.8450282923558898 3248.3549473684207
6 2 20 0.5062589536286282 1.8563974604670328 2434.0820499999995
7 2 20 0.5718939856981332 1.8191222855357148 2766.1131499999997
8 2 20 0.3944550545590068 1.9344543884432235 1914.0625999999993
9 2 19 0.7658230592526394 1.6144699531641602 3451.377526315789
10 2 17 0.605286721303827 1.7709125056022408 2843.5199411764706
11 2 19 0.6150099228838569 1.8888955016214777 3279.1939999999995
12 2 17 0.7959540661204071 1.6095655315126052 3642.003764705882
13 2 20 0.7164139064432237 1.661016044478022 3259.277249999999
14 2 20 0.5795063139005295 1.7408598744047619 2573.24225
15 2 20 0.5179587981715331 1.9221193600366302 2719.7264999999998
16 2 19 0.6213457016451142 1.727233146336996 2816.6113684210522
17 2 20 0.6802578021301559 1.6682226395787545 3034.6680499999993
18 2 20 0.5836380580322834 1.80048920279304 2788.0859999999993
19 2 20 0.5181552441981879 1.9396342080311353 2775.879
20 2 20 0.618296250677076 1.770028942639652 2929.6873499999992
21 2 18 0.7119726442526557 1.667683908447571 3249.782944444444
22 2 20 0.5287370607149768 1.8860917826785712 2680.6641499999996
23 2 20 0.6157308417517372 1.771732180833333 2917.4803499999994
24 2 20 0.6452900836822455 1.8312077860714286 3305.6638999999996
25 2 18 0.6702077513591803 1.6132864997354492 2794.0536111111105
26 2 20 0.563612452054248 1.7997649376785714 2648.9257
27 2 20 0.936849889193495 1.495447422857143 4248.046799999999
28 2 20 0.8187857655788612 1.6222872975000002 3837.8903999999993
29 2 19 0.8149319535900933 1.6656904130952384 3947.3683157894734
30 2 18 0.5885184772785708 1.8281430848595848 2907.9861666666666
31 2 20 0.6220025617466687 1.723704275503663 2810.0586499999995
32 2 20 0.5503481808776274 1.874770507380952 2792.968549999999
33 2 16 0.6257883959653117 1.6717446016369046 2673.3398125000003
34 2 20 0.900459295963047 1.6576400292994506 4506.8358499999995
35 2 20 0.5491458684687353 1.800160102261905 2551.2695999999996
36 2 20 0.851642027784125 1.6581771475641027 4174.80475
37 2 16 0.7578344168622833 1.6661047861607141 3558.3496875
38 2 20 0.5764322286091912 1.7491354718086078 2578.125
39 2 18 0.6905631305183922 1.7803336887566141 3455.9462777777776
40 2 19 0.4854796137304384 1.8589622185463661 2300.061684210526
41 2 20 0.7037105252385019 1.7644429071904764 3496.093699999999
42 2 19 0.7020788836111986 1.706907482330827 3304.8929999999996
43 2 18 0.7212045853173397 1.6839249301917991 3363.715333333333
44 2 20 0.7159338850684944 1.6425604190476188 3198.24225
45 2 19 0.7956384925788083 1.6404955508579142 3736.6365263157895
46 2 20 0.7217272301420716 1.6517497375946273 3266.6015499999994
47 2 19 0.7263765043972841 1.6382264219201852 3256.064894736842
48 2 20 0.6044905479264344 1.8196915162362637 2990.7225999999996
49 2 19 0.8038951012166881 1.6183530083718913 3723.7870526315787
50 2 15 1.0818273817478745 1.4585684148382174 5123.697933333333
